Sample Name,Cell type,Label
human1_lib3.final_cell_0148,beta,3
human1_lib3.final_cell_0149,beta,3
human1_lib3.final_cell_0150,quiescent_stellate,11
human1_lib3.final_cell_0151,activated_stellate,1
human1_lib3.final_cell_0152,acinar,0
human1_lib3.final_cell_0153,beta,3
human1_lib3.final_cell_0154,alpha,2
human1_lib3.final_cell_0155,delta,4
human1_lib3.final_cell_0156,acinar,0
human1_lib3.final_cell_0157,beta,3
human1_lib3.final_cell_0158,beta,3
human1_lib3.final_cell_0159,beta,3
human1_lib3.final_cell_0160,beta,3
human1_lib3.final_cell_0161,ductal,5
human1_lib3.final_cell_0162,beta,3
human1_lib3.final_cell_0163,acinar,0
human1_lib3.final_cell_0164,beta,3
human1_lib3.final_cell_0165,beta,3
human1_lib3.final_cell_0166,beta,3
human1_lib3.final_cell_0167,beta,3
human1_lib3.final_cell_0168,beta,3
human1_lib3.final_cell_0169,beta,3
human1_lib3.final_cell_0170,alpha,2
human1_lib3.final_cell_0171,acinar,0
human1_lib3.final_cell_0172,beta,3
human1_lib3.final_cell_0173,beta,3
human1_lib3.final_cell_0174,alpha,2
human1_lib3.final_cell_0175,beta,3
human1_lib3.final_cell_0176,beta,3
human1_lib3.final_cell_0177,gamma,8
human1_lib3.final_cell_0178,delta,4
human1_lib3.final_cell_0179,macrophage,9
human1_lib3.final_cell_0180,alpha,2
human1_lib3.final_cell_0181,delta,4
human1_lib3.final_cell_0182,beta,3
human1_lib3.final_cell_0183,ductal,5
human1_lib3.final_cell_0184,ductal,5
human1_lib3.final_cell_0185,alpha,2
human1_lib3.final_cell_0186,beta,3
human1_lib3.final_cell_0187,beta,3
human1_lib3.final_cell_0188,acinar,0
human1_lib3.final_cell_0189,endothelial,6
human1_lib3.final_cell_0190,alpha,2
human1_lib3.final_cell_0191,gamma,8
human1_lib3.final_cell_0192,beta,3
human1_lib3.final_cell_0193,quiescent_stellate,11
human1_lib3.final_cell_0194,beta,3
human1_lib3.final_cell_0195,delta,4
human1_lib3.final_cell_0196,beta,3
human1_lib3.final_cell_0197,ductal,5
human1_lib3.final_cell_0198,beta,3
human1_lib3.final_cell_0199,alpha,2
human1_lib3.final_cell_0200,beta,3
human1_lib3.final_cell_0201,delta,4
human1_lib3.final_cell_0202,beta,3
human1_lib3.final_cell_0203,alpha,2
human1_lib3.final_cell_0204,quiescent_stellate,11
human1_lib3.final_cell_0205,ductal,5
human1_lib3.final_cell_0206,delta,4
human1_lib3.final_cell_0207,beta,3
human1_lib3.final_cell_0208,beta,3
human1_lib3.final_cell_0209,delta,4
human1_lib3.final_cell_0210,alpha,2
human1_lib3.final_cell_0211,beta,3
human1_lib3.final_cell_0212,beta,3
human1_lib3.final_cell_0213,delta,4
human1_lib3.final_cell_0214,beta,3
human1_lib3.final_cell_0215,beta,3
human1_lib3.final_cell_0216,delta,4
human1_lib3.final_cell_0217,ductal,5
human1_lib3.final_cell_0218,ductal,5
human1_lib3.final_cell_0219,beta,3
human1_lib3.final_cell_0220,beta,3
human1_lib3.final_cell_0221,beta,3
human1_lib3.final_cell_0222,beta,3
human1_lib3.final_cell_0223,endothelial,6
human1_lib3.final_cell_0224,beta,3
human1_lib3.final_cell_0225,beta,3
human1_lib3.final_cell_0226,alpha,2
human1_lib3.final_cell_0227,beta,3
human1_lib3.final_cell_0228,beta,3
human1_lib3.final_cell_0229,alpha,2
human1_lib3.final_cell_0230,beta,3
human1_lib3.final_cell_0231,acinar,0
human1_lib3.final_cell_0232,delta,4
human1_lib3.final_cell_0233,beta,3
human1_lib3.final_cell_0234,beta,3
human1_lib3.final_cell_0235,ductal,5
human1_lib3.final_cell_0236,ductal,5
human1_lib3.final_cell_0237,beta,3
human1_lib3.final_cell_0238,alpha,2
human1_lib3.final_cell_0239,beta,3
human1_lib3.final_cell_0240,beta,3
human1_lib3.final_cell_0241,ductal,5
human1_lib3.final_cell_0242,alpha,2
human1_lib3.final_cell_0243,activated_stellate,1
human1_lib3.final_cell_0244,beta,3
human1_lib3.final_cell_0245,alpha,2
human1_lib3.final_cell_0246,ductal,5
human1_lib3.final_cell_0247,delta,4
human1_lib3.final_cell_0248,alpha,2
human1_lib3.final_cell_0249,gamma,8
human1_lib3.final_cell_0250,beta,3
human1_lib3.final_cell_0251,activated_stellate,1
human1_lib3.final_cell_0252,ductal,5
human1_lib3.final_cell_0253,beta,3
human1_lib3.final_cell_0254,beta,3
human1_lib3.final_cell_0255,activated_stellate,1
human1_lib3.final_cell_0256,beta,3
human1_lib3.final_cell_0257,delta,4
human1_lib3.final_cell_0258,activated_stellate,1
human1_lib3.final_cell_0259,beta,3
human1_lib3.final_cell_0260,gamma,8
human1_lib3.final_cell_0261,beta,3
human1_lib3.final_cell_0262,beta,3
human1_lib3.final_cell_0263,beta,3
human1_lib3.final_cell_0264,delta,4
human1_lib3.final_cell_0265,beta,3
human1_lib3.final_cell_0266,beta,3
human1_lib3.final_cell_0267,alpha,2
human1_lib3.final_cell_0268,beta,3
human1_lib3.final_cell_0269,alpha,2
human1_lib3.final_cell_0270,epsilon,7
human1_lib3.final_cell_0271,activated_stellate,1
human1_lib3.final_cell_0272,beta,3
human1_lib3.final_cell_0273,alpha,2
human1_lib3.final_cell_0274,ductal,5
human1_lib3.final_cell_0275,alpha,2
human1_lib3.final_cell_0276,beta,3
human1_lib3.final_cell_0277,beta,3
human1_lib3.final_cell_0278,delta,4
human1_lib3.final_cell_0279,ductal,5
human1_lib3.final_cell_0280,beta,3
human1_lib3.final_cell_0281,alpha,2
human1_lib3.final_cell_0282,delta,4
human1_lib3.final_cell_0283,beta,3
human1_lib3.final_cell_0284,beta,3
human1_lib3.final_cell_0285,beta,3
human1_lib3.final_cell_0286,beta,3
human1_lib3.final_cell_0287,beta,3
human1_lib3.final_cell_0288,activated_stellate,1
human1_lib3.final_cell_0289,alpha,2
human1_lib3.final_cell_0290,beta,3
human1_lib3.final_cell_0291,ductal,5
human1_lib3.final_cell_0292,delta,4
human1_lib3.final_cell_0293,alpha,2
human1_lib3.final_cell_0294,alpha,2
human1_lib3.final_cell_0295,beta,3
human1_lib3.final_cell_0296,beta,3
human1_lib3.final_cell_0297,beta,3
human1_lib3.final_cell_0298,delta,4
human1_lib3.final_cell_0299,alpha,2
human1_lib3.final_cell_0300,beta,3
human1_lib3.final_cell_0301,beta,3
human1_lib3.final_cell_0302,beta,3
human1_lib3.final_cell_0303,beta,3
human1_lib3.final_cell_0304,beta,3
human1_lib3.final_cell_0305,delta,4
human1_lib3.final_cell_0306,beta,3
human1_lib3.final_cell_0307,beta,3
human1_lib3.final_cell_0308,beta,3
human1_lib3.final_cell_0309,alpha,2
human1_lib3.final_cell_0310,beta,3
human1_lib3.final_cell_0311,gamma,8
human1_lib3.final_cell_0312,beta,3
human1_lib3.final_cell_0313,activated_stellate,1
human1_lib3.final_cell_0314,beta,3
human1_lib3.final_cell_0315,alpha,2
human1_lib3.final_cell_0316,alpha,2
human1_lib3.final_cell_0317,beta,3
human1_lib3.final_cell_0318,beta,3
human1_lib3.final_cell_0319,delta,4
human1_lib3.final_cell_0320,beta,3
human1_lib3.final_cell_0321,beta,3
human1_lib3.final_cell_0322,beta,3
human1_lib3.final_cell_0323,beta,3
human1_lib3.final_cell_0324,beta,3
human1_lib3.final_cell_0325,beta,3
human1_lib3.final_cell_0326,quiescent_stellate,11
human1_lib3.final_cell_0327,ductal,5
human1_lib3.final_cell_0328,ductal,5
human1_lib3.final_cell_0329,delta,4
human1_lib3.final_cell_0330,alpha,2
human1_lib3.final_cell_0331,beta,3
human1_lib3.final_cell_0332,beta,3
human1_lib3.final_cell_0333,beta,3
human1_lib3.final_cell_0334,beta,3
human1_lib3.final_cell_0335,beta,3
human1_lib3.final_cell_0336,beta,3
human1_lib3.final_cell_0337,gamma,8
human1_lib3.final_cell_0338,beta,3
human1_lib3.final_cell_0339,beta,3
human1_lib3.final_cell_0340,gamma,8
human1_lib3.final_cell_0341,alpha,2
human1_lib3.final_cell_0342,beta,3
human1_lib3.final_cell_0343,alpha,2
human1_lib3.final_cell_0344,alpha,2
human1_lib3.final_cell_0345,beta,3
human1_lib3.final_cell_0346,delta,4
human1_lib3.final_cell_0347,beta,3
human1_lib3.final_cell_0348,beta,3
human1_lib3.final_cell_0349,beta,3
human1_lib3.final_cell_0350,beta,3
human1_lib3.final_cell_0351,endothelial,6
human1_lib3.final_cell_0352,beta,3
human1_lib3.final_cell_0353,quiescent_stellate,11
human1_lib3.final_cell_0354,beta,3
human1_lib3.final_cell_0355,beta,3
human1_lib3.final_cell_0356,alpha,2
human1_lib3.final_cell_0357,ductal,5
human1_lib3.final_cell_0358,beta,3
human1_lib3.final_cell_0359,beta,3
human1_lib3.final_cell_0360,gamma,8
human1_lib3.final_cell_0361,alpha,2
human1_lib3.final_cell_0362,gamma,8
human1_lib3.final_cell_0363,beta,3
human1_lib3.final_cell_0364,beta,3
human1_lib3.final_cell_0365,alpha,2
human1_lib3.final_cell_0366,alpha,2
human1_lib3.final_cell_0367,ductal,5
human1_lib3.final_cell_0368,beta,3
human1_lib3.final_cell_0369,alpha,2
human1_lib3.final_cell_0370,beta,3
human1_lib3.final_cell_0371,delta,4
human1_lib3.final_cell_0372,ductal,5
human1_lib3.final_cell_0373,beta,3
human1_lib3.final_cell_0374,beta,3
human1_lib3.final_cell_0375,beta,3
human1_lib3.final_cell_0376,beta,3
human1_lib3.final_cell_0377,beta,3
human1_lib3.final_cell_0378,beta,3
human1_lib3.final_cell_0379,ductal,5
human1_lib3.final_cell_0380,beta,3
human1_lib3.final_cell_0381,alpha,2
human1_lib3.final_cell_0382,beta,3
human1_lib3.final_cell_0383,beta,3
human1_lib3.final_cell_0384,alpha,2
human1_lib3.final_cell_0385,acinar,0
human1_lib3.final_cell_0386,acinar,0
human1_lib3.final_cell_0387,beta,3
human1_lib3.final_cell_0388,beta,3
human1_lib3.final_cell_0389,beta,3
human1_lib3.final_cell_0390,alpha,2
human1_lib3.final_cell_0391,alpha,2
human1_lib3.final_cell_0392,alpha,2
human1_lib3.final_cell_0393,alpha,2
human1_lib3.final_cell_0394,beta,3
human1_lib3.final_cell_0395,alpha,2
human1_lib3.final_cell_0396,beta,3
human1_lib3.final_cell_0397,alpha,2
human1_lib3.final_cell_0398,beta,3
human1_lib3.final_cell_0399,beta,3
human1_lib3.final_cell_0400,beta,3
human1_lib3.final_cell_0401,alpha,2
human1_lib3.final_cell_0402,delta,4
human1_lib3.final_cell_0403,alpha,2
human1_lib3.final_cell_0404,beta,3
human1_lib3.final_cell_0405,beta,3
human1_lib3.final_cell_0406,beta,3
human1_lib3.final_cell_0407,alpha,2
human1_lib3.final_cell_0408,gamma,8
human1_lib3.final_cell_0409,acinar,0
human1_lib3.final_cell_0410,beta,3
human1_lib3.final_cell_0411,ductal,5
human1_lib3.final_cell_0412,delta,4
human1_lib3.final_cell_0413,beta,3
human1_lib3.final_cell_0414,ductal,5
human1_lib3.final_cell_0415,gamma,8
human1_lib3.final_cell_0416,beta,3
human1_lib3.final_cell_0417,quiescent_stellate,11
human1_lib3.final_cell_0418,ductal,5
human1_lib3.final_cell_0419,delta,4
human1_lib3.final_cell_0420,gamma,8
human1_lib3.final_cell_0421,beta,3
human1_lib3.final_cell_0422,beta,3
human1_lib3.final_cell_0423,beta,3
human1_lib3.final_cell_0424,gamma,8
human1_lib3.final_cell_0425,ductal,5
human1_lib3.final_cell_0426,alpha,2
human1_lib3.final_cell_0427,acinar,0
human1_lib3.final_cell_0428,ductal,5
human1_lib3.final_cell_0429,endothelial,6
human1_lib3.final_cell_0430,alpha,2
human1_lib3.final_cell_0431,endothelial,6
human1_lib3.final_cell_0432,beta,3
human1_lib3.final_cell_0433,beta,3
human1_lib3.final_cell_0434,beta,3
human1_lib3.final_cell_0435,beta,3
human1_lib3.final_cell_0436,alpha,2
human1_lib3.final_cell_0437,beta,3
human1_lib3.final_cell_0438,ductal,5
human1_lib3.final_cell_0439,ductal,5
human1_lib3.final_cell_0440,beta,3
human1_lib3.final_cell_0441,beta,3
human1_lib3.final_cell_0442,gamma,8
human1_lib3.final_cell_0443,beta,3
human1_lib3.final_cell_0444,quiescent_stellate,11
human1_lib3.final_cell_0445,ductal,5
human1_lib3.final_cell_0446,beta,3
human1_lib3.final_cell_0447,acinar,0
human1_lib3.final_cell_0448,ductal,5
human1_lib3.final_cell_0449,endothelial,6
human1_lib3.final_cell_0450,acinar,0
human1_lib3.final_cell_0451,gamma,8
human1_lib3.final_cell_0452,beta,3
human1_lib3.final_cell_0453,beta,3
human1_lib3.final_cell_0454,quiescent_stellate,11
human1_lib3.final_cell_0455,beta,3
human1_lib3.final_cell_0456,beta,3
human1_lib3.final_cell_0457,epsilon,7
human1_lib3.final_cell_0458,beta,3
human1_lib3.final_cell_0459,alpha,2
human1_lib3.final_cell_0460,alpha,2
human1_lib3.final_cell_0461,delta,4
human1_lib3.final_cell_0462,beta,3
human1_lib3.final_cell_0463,epsilon,7
human1_lib3.final_cell_0464,beta,3
human1_lib3.final_cell_0465,alpha,2
human1_lib3.final_cell_0466,beta,3
human1_lib3.final_cell_0467,beta,3
human1_lib3.final_cell_0468,gamma,8
human1_lib3.final_cell_0469,acinar,0
human1_lib3.final_cell_0470,beta,3
human1_lib3.final_cell_0471,alpha,2
human1_lib3.final_cell_0472,beta,3
human1_lib3.final_cell_0473,alpha,2
human1_lib3.final_cell_0474,ductal,5
human1_lib3.final_cell_0475,alpha,2
human1_lib3.final_cell_0476,beta,3
human1_lib3.final_cell_0477,beta,3
human1_lib3.final_cell_0478,gamma,8
human1_lib3.final_cell_0479,beta,3
human1_lib3.final_cell_0480,beta,3
human1_lib3.final_cell_0481,delta,4
human1_lib3.final_cell_0482,delta,4
human1_lib3.final_cell_0483,delta,4
human1_lib3.final_cell_0484,quiescent_stellate,11
human1_lib3.final_cell_0485,beta,3
human1_lib3.final_cell_0486,beta,3
human1_lib3.final_cell_0487,alpha,2
human1_lib3.final_cell_0488,beta,3
human1_lib3.final_cell_0489,alpha,2
human1_lib3.final_cell_0490,alpha,2
human1_lib3.final_cell_0491,beta,3
human1_lib3.final_cell_0492,beta,3
human1_lib3.final_cell_0493,beta,3
human1_lib3.final_cell_0494,alpha,2
human1_lib3.final_cell_0495,beta,3
human1_lib3.final_cell_0496,beta,3
human1_lib3.final_cell_0497,quiescent_stellate,11
human1_lib3.final_cell_0498,alpha,2
human1_lib3.final_cell_0499,endothelial,6
human1_lib3.final_cell_0500,gamma,8
human1_lib3.final_cell_0501,beta,3
human1_lib3.final_cell_0502,beta,3
human1_lib3.final_cell_0503,quiescent_stellate,11
human1_lib3.final_cell_0504,beta,3
human1_lib3.final_cell_0505,alpha,2
human1_lib3.final_cell_0506,delta,4
human1_lib3.final_cell_0507,beta,3
human1_lib3.final_cell_0508,acinar,0
human1_lib3.final_cell_0509,beta,3
human1_lib3.final_cell_0510,endothelial,6
human1_lib3.final_cell_0511,endothelial,6
human1_lib3.final_cell_0512,beta,3
human1_lib3.final_cell_0513,beta,3
human1_lib3.final_cell_0514,alpha,2
human1_lib3.final_cell_0515,beta,3
human1_lib3.final_cell_0516,mast,10
human1_lib3.final_cell_0517,beta,3
human1_lib3.final_cell_0518,alpha,2
human1_lib3.final_cell_0519,endothelial,6
human1_lib3.final_cell_0520,beta,3
human1_lib3.final_cell_0521,beta,3
human1_lib3.final_cell_0522,beta,3
human1_lib3.final_cell_0523,endothelial,6
human1_lib3.final_cell_0524,alpha,2
human1_lib3.final_cell_0525,beta,3
human1_lib3.final_cell_0526,beta,3
human1_lib3.final_cell_0527,beta,3
human1_lib3.final_cell_0528,beta,3
human1_lib3.final_cell_0529,alpha,2
human1_lib3.final_cell_0530,mast,10
human1_lib3.final_cell_0531,beta,3
human1_lib3.final_cell_0532,epsilon,7
human1_lib3.final_cell_0533,endothelial,6
human1_lib3.final_cell_0534,quiescent_stellate,11
human1_lib3.final_cell_0535,alpha,2
human1_lib3.final_cell_0536,alpha,2
human1_lib3.final_cell_0537,beta,3
human1_lib3.final_cell_0538,beta,3
human1_lib3.final_cell_0539,acinar,0
human1_lib3.final_cell_0540,delta,4
human1_lib3.final_cell_0541,acinar,0
human1_lib3.final_cell_0542,beta,3
human1_lib3.final_cell_0543,beta,3
human1_lib3.final_cell_0544,endothelial,6
human1_lib3.final_cell_0545,beta,3
human1_lib3.final_cell_0546,macrophage,9
human1_lib3.final_cell_0547,acinar,0
human1_lib3.final_cell_0548,quiescent_stellate,11
human1_lib3.final_cell_0549,beta,3
human1_lib3.final_cell_0550,beta,3
human1_lib3.final_cell_0551,beta,3
human1_lib3.final_cell_0552,endothelial,6
human1_lib3.final_cell_0553,beta,3
human1_lib3.final_cell_0554,beta,3
human1_lib3.final_cell_0555,ductal,5
human1_lib3.final_cell_0556,beta,3
human1_lib3.final_cell_0557,beta,3
human1_lib3.final_cell_0558,quiescent_stellate,11
human1_lib3.final_cell_0559,beta,3
human1_lib3.final_cell_0560,acinar,0
human1_lib3.final_cell_0561,beta,3
human1_lib3.final_cell_0562,delta,4
human1_lib3.final_cell_0563,beta,3
human1_lib3.final_cell_0564,beta,3
human1_lib3.final_cell_0565,beta,3
human1_lib3.final_cell_0566,beta,3
human1_lib3.final_cell_0567,quiescent_stellate,11
human1_lib3.final_cell_0568,alpha,2
human1_lib3.final_cell_0569,endothelial,6
human1_lib3.final_cell_0570,beta,3
human1_lib3.final_cell_0571,delta,4
human1_lib3.final_cell_0572,gamma,8
human1_lib3.final_cell_0573,beta,3
human1_lib3.final_cell_0574,quiescent_stellate,11
human1_lib3.final_cell_0575,endothelial,6
human1_lib3.final_cell_0576,alpha,2
human1_lib3.final_cell_0577,beta,3
human1_lib3.final_cell_0578,ductal,5
human1_lib3.final_cell_0579,beta,3
human1_lib3.final_cell_0580,beta,3
human1_lib3.final_cell_0581,beta,3
human1_lib3.final_cell_0582,quiescent_stellate,11
human1_lib3.final_cell_0583,beta,3
human1_lib3.final_cell_0584,epsilon,7
human1_lib3.final_cell_0585,beta,3
human1_lib3.final_cell_0586,beta,3
human1_lib3.final_cell_0587,alpha,2
human1_lib3.final_cell_0588,beta,3
human1_lib3.final_cell_0589,endothelial,6
human1_lib3.final_cell_0590,endothelial,6
human1_lib3.final_cell_0591,quiescent_stellate,11
human1_lib3.final_cell_0592,beta,3
human1_lib3.final_cell_0593,beta,3
human1_lib3.final_cell_0594,epsilon,7
human1_lib3.final_cell_0595,quiescent_stellate,11
human1_lib3.final_cell_0596,beta,3
human1_lib3.final_cell_0597,mast,10
human1_lib3.final_cell_0598,ductal,5
human1_lib3.final_cell_0599,alpha,2
human1_lib3.final_cell_0600,acinar,0
human1_lib3.final_cell_0601,acinar,0
human1_lib3.final_cell_0602,endothelial,6
human1_lib3.final_cell_0603,ductal,5
human1_lib3.final_cell_0604,endothelial,6
human1_lib3.final_cell_0605,alpha,2
human1_lib3.final_cell_0606,delta,4
human1_lib3.final_cell_0607,beta,3
human1_lib3.final_cell_0608,beta,3
human1_lib3.final_cell_0609,beta,3
human1_lib3.final_cell_0610,ductal,5
human1_lib3.final_cell_0611,quiescent_stellate,11
human1_lib3.final_cell_0612,beta,3
human1_lib3.final_cell_0613,macrophage,9
human1_lib3.final_cell_0614,delta,4
human1_lib3.final_cell_0615,endothelial,6
human1_lib3.final_cell_0616,alpha,2
human1_lib3.final_cell_0617,beta,3
human1_lib3.final_cell_0618,endothelial,6
human1_lib3.final_cell_0619,beta,3
human1_lib3.final_cell_0620,beta,3
human1_lib3.final_cell_0621,endothelial,6
human1_lib3.final_cell_0622,delta,4
human1_lib3.final_cell_0623,acinar,0
human1_lib3.final_cell_0624,acinar,0
human1_lib3.final_cell_0625,endothelial,6
human1_lib3.final_cell_0626,beta,3
human1_lib3.final_cell_0627,endothelial,6
human1_lib3.final_cell_0628,acinar,0
human1_lib3.final_cell_0629,beta,3
human1_lib3.final_cell_0630,delta,4
human1_lib3.final_cell_0631,quiescent_stellate,11
human1_lib3.final_cell_0632,quiescent_stellate,11
human1_lib3.final_cell_0633,beta,3
human1_lib3.final_cell_0634,beta,3
human1_lib3.final_cell_0635,quiescent_stellate,11
human1_lib3.final_cell_0636,alpha,2
human1_lib3.final_cell_0637,quiescent_stellate,11
human1_lib3.final_cell_0638,quiescent_stellate,11
human1_lib3.final_cell_0639,beta,3
human1_lib3.final_cell_0640,quiescent_stellate,11
human1_lib3.final_cell_0641,schwann,12
human1_lib3.final_cell_0642,beta,3
human1_lib3.final_cell_0643,beta,3
human1_lib3.final_cell_0644,beta,3
human1_lib3.final_cell_0645,beta,3
human1_lib3.final_cell_0646,beta,3
human1_lib3.final_cell_0647,beta,3
human1_lib3.final_cell_0648,beta,3
human1_lib3.final_cell_0649,endothelial,6
human1_lib3.final_cell_0650,ductal,5
human1_lib3.final_cell_0651,beta,3
human1_lib3.final_cell_0652,beta,3
human1_lib3.final_cell_0653,beta,3
human1_lib3.final_cell_0654,beta,3
human1_lib3.final_cell_0655,alpha,2
human1_lib3.final_cell_0656,quiescent_stellate,11
human1_lib3.final_cell_0657,quiescent_stellate,11
human1_lib3.final_cell_0658,beta,3
human1_lib3.final_cell_0659,beta,3
human1_lib3.final_cell_0660,alpha,2
human1_lib3.final_cell_0661,ductal,5
human1_lib3.final_cell_0662,quiescent_stellate,11
human1_lib3.final_cell_0663,beta,3
human1_lib3.final_cell_0664,endothelial,6
human1_lib3.final_cell_0665,delta,4
human1_lib3.final_cell_0666,beta,3
human1_lib3.final_cell_0667,beta,3
human1_lib3.final_cell_0668,alpha,2
human1_lib3.final_cell_0669,beta,3
human1_lib3.final_cell_0670,beta,3
human1_lib3.final_cell_0671,endothelial,6
human1_lib3.final_cell_0672,beta,3
human1_lib3.final_cell_0673,endothelial,6
human1_lib3.final_cell_0674,alpha,2
human1_lib3.final_cell_0675,quiescent_stellate,11
human1_lib3.final_cell_0676,endothelial,6
human1_lib3.final_cell_0677,alpha,2
human1_lib3.final_cell_0678,alpha,2
human1_lib3.final_cell_0679,ductal,5
human1_lib3.final_cell_0680,quiescent_stellate,11
human1_lib3.final_cell_0681,endothelial,6
human1_lib3.final_cell_0682,beta,3
human1_lib3.final_cell_0683,gamma,8
human1_lib3.final_cell_0684,epsilon,7
human1_lib3.final_cell_0685,activated_stellate,1
human1_lib3.final_cell_0686,alpha,2
human1_lib3.final_cell_0687,activated_stellate,1
human1_lib3.final_cell_0688,beta,3
human1_lib3.final_cell_0689,beta,3
human1_lib3.final_cell_0690,mast,10
human1_lib3.final_cell_0691,activated_stellate,1
human1_lib3.final_cell_0692,epsilon,7
human1_lib3.final_cell_0693,quiescent_stellate,11
human1_lib3.final_cell_0694,endothelial,6
human1_lib3.final_cell_0695,gamma,8
human1_lib3.final_cell_0696,beta,3
human1_lib3.final_cell_0697,quiescent_stellate,11
human1_lib3.final_cell_0698,quiescent_stellate,11
human1_lib3.final_cell_0699,alpha,2
human1_lib3.final_cell_0700,beta,3
human1_lib3.final_cell_0701,beta,3
human1_lib3.final_cell_0702,beta,3
human1_lib3.final_cell_0703,beta,3
human1_lib3.final_cell_0704,t_cell,13
human1_lib3.final_cell_0705,beta,3
human1_lib3.final_cell_0706,beta,3
human1_lib3.final_cell_0707,beta,3
human1_lib3.final_cell_0708,alpha,2
human1_lib3.final_cell_0709,beta,3
human1_lib3.final_cell_0710,endothelial,6
human1_lib3.final_cell_0711,endothelial,6
human1_lib3.final_cell_0712,mast,10
human1_lib3.final_cell_0713,beta,3
human1_lib3.final_cell_0714,quiescent_stellate,11
human1_lib3.final_cell_0715,beta,3
human1_lib3.final_cell_0716,beta,3
human1_lib3.final_cell_0717,beta,3
human1_lib3.final_cell_0718,beta,3
human1_lib3.final_cell_0719,beta,3
human1_lib3.final_cell_0720,endothelial,6
human1_lib3.final_cell_0721,t_cell,13
human1_lib3.final_cell_0722,ductal,5
human1_lib3.final_cell_0723,quiescent_stellate,11
human1_lib3.final_cell_0724,beta,3
human1_lib3.final_cell_0725,beta,3
human1_lib3.final_cell_0726,quiescent_stellate,11
human1_lib3.final_cell_0727,quiescent_stellate,11
human1_lib3.final_cell_0728,quiescent_stellate,11
human1_lib3.final_cell_0729,beta,3
human1_lib3.final_cell_0730,beta,3
human1_lib3.final_cell_0731,alpha,2
human1_lib3.final_cell_0732,beta,3
human1_lib3.final_cell_0733,beta,3
human1_lib3.final_cell_0734,beta,3
human1_lib3.final_cell_0735,alpha,2
human1_lib3.final_cell_0736,endothelial,6
human1_lib3.final_cell_0737,beta,3
human1_lib3.final_cell_0738,endothelial,6
human1_lib3.final_cell_0739,beta,3
human1_lib3.final_cell_0740,quiescent_stellate,11
